Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Home Toilet Cleaner & Freshener - Lemon,BB Home,50 g,Rs 95,['BB Home Toilet Cleaner & Freshener Rim Block is the ideal product for your toilet hygiene. It deeply cleanses and keeps your toilet fresh. It is easy to use and can be clipped to your toilet bowl. Get a clean and tidy wash with every flush.']
Home Aluminium Foils - 18 Microns,BB Home,9 mtr Mono-Carton,Rs 142,['Food grade aluminium foil. It is odourless and longer in length. It has a uniform thickness to retain freshness.1 in every 3 homes uses an aluminium foil to wrap and cook food. Aluminium foils have become commonplace in our lives. These foils are of high quality and will keep food fresh for a long time.']
Home Napkin - 2 Ply,BB Home,Large,Rs 83.75,"['BB Home paper napkins are made from 100% virgin fibre. They are soft and absorbent. These napkins are perfect for daily use.Keep it handy in your kitchen, on your office table, in the car or wherever you want.']"
Home Paper Napkins - Birthday Theme,BB Home,White,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Blue Flower,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Circle,BB Home,Multicolour,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Floral Border,BB Home,White,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
& Care Soft Woollens Expert Care Wash Liquid Detergent,Love & Care,500 ml,Rs 150,"['Authentic wool is made of a protein called keratin which is also responsible for keeping our hair follicles healthy and nourished. Most detergents contain chemicals like enzymes which are extremely harsh on delicate woollen wear, making them weakened, mis-shaped, cause holes in them and also takes away their natural softness.\xa0Love & Care is carefully designed with a pH neutral formula, thereby maintaining its softness and lustre. It keeps your precious woollens looking newer for much longer. The Soft Woollens variant is specially designed to be extremely mild on your soft woollen clothes. The liquid detergent is designed to be pH neutral that keep the strength of the wool intact. The No Enzymes and No Bleach formula cares for delicate fibres, prevents shrinkage of your woollens and retains new like shine. The low foaming formula also avoids over rinsing and prevents shrinkage of your woollen wear, keeps it looking new. The next time you flaunt your beautiful woollen sweater, remember to care for it as well with a gentle hand wash of Love & Care.\xa0Love & Care range is recommended by India’s leading fashion designer Manish Malhotra who is an expert in fabrics and fashion. Love & Care is a brand of Hindustan Unilever Limited.']"
Home Paper Napkins - Mermaid,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
& Care Shining Silks Expert Care Wash Liquid Detergent,Love & Care,950 ml,Rs 350,"['Silk is a natural microfiber, enveloped in the warmth of cocoon during its nascent stage. Its amino acid composition is close to that of human skin and when the silk fiber comes in contact with water, it becomes ultra-sensitive to abrasion. Just like how chemicals can react on our skin and prove to be harmful, similarly, regular detergents can make these silk fabrics look chaffed, brittle and as if covered with white residue.\xa0Love & Care is an expert range of fabric wash designed to take care of your special clothes, it is a pH-balanced formula which is designed to be gentle on silk and retains shine, unlike regular detergents. The expert care liquid detergent is crafted with No Enzymes and No Bleach which maintains the strength and colour of the fabric. The next time you flaunt your chanderi silk kurta, mysore silk sari or benarasi dupatta with zari work remember to care for it as well with a gentle hand wash of Love & Care. It maintains the flowiness of Chiffons, cares for the drapes on Crepe and gives an overall bouncy look to Georgettes.\xa0Love & Care range is recommended by India’s leading fashion designer Manish Malhotra who is an expert in fabrics and fashion. Love & Care is a brand of Hindustan Unilever Limited.']"
Home Printed Party Napkins - Stripes,BB Home,Grey,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this colourful-striped grey coloured printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Home Paper Napkins - Love,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Sunflower,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape(printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Halloween Pup,BB Home,20 Pulls,Rs 25,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Nature Flower,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Heart,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Kope,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. This pack contains 20 napkins.']"
Home Paper Napkins - Coffee Bean,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this ""coffee beans"" printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Toilet Bowl Deodorizer - Ocean Fresh,Franck,55 g,Rs 110.40,"['Toilet Bowl Deodorizer - Ocean Fresh continuously freshens and deodorizes, perfect for water saver toilets. Environmentally friendly water-based gel, easy to use, no assembly required.']"
Home Paper Napkins - Happy Party,BB Home,Blue,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, blue coloured (""happy party"" printed) paper napkins. The pack contains 20 napkins.Looks really cute, it is sure to increase the aesthetic of the food table.']"
Home Paper Napkins - Swan,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Toilet Cleaner Round Block - Twin Colour,Franck,50 g (Pack of 2),Rs 102.40,['Toilet Cleaner & Freshener Cube Block is the ideal product for your toilet hygiene. It deeply cleanses and keeps your toilet fresh. It is easy to use and can be clipped to your toilet bowl. Get a clean and tidy wash with every flush.']
Excel Matic Liquid Detergent - Front Load,Surf Excel,2x2 lt Multipack,Rs 700,"['Presenting Surf Excel Matic Front Load Liquid Detergent - a revolutionary liquid detergent for Front load washing machines. Being liquid, it is best suited for washing machines and ensures a superior laundry experience. Surf Excel Matic Front Load Liquid Detergent is specially made for your Front Load washing machine and gives you tough stain removal in machines. Surf Excel Matic Front Load Liquid Detergent is effective in the high-water level environment (20 litres) of your Front load washing machines and dissolves completely ensuring it leaves no residue in your machine or your clothes. Surf Excel Matic Front Load Liquid Detergent is a one of its kind detergent liquid whose cleaning action and the superior fragrance is much sought after. Surf Excel Matic liquid with a powerful cleaning technology penetrates stains faster and removes tough stains in machines itself. Try Surf Excel Matic Front Load Liquid Detergent for your Front Load machine for superior cleaning experience.This Surf Matic Front Load Liquid Detergent Pouch 2 lt pack is a refill pack and the liquid in the pouch needs to be poured into an empty 1ltr Surf Matic Liquid Detergent Bottle. You can use the scrubber cap (of the bottle) to measure a cap-full of the liquid for 1 load and 1.5 cups for heavily soiled loads, in your Front Load Washing machine.New Surf Excel Matic liquid top load washing detergent gives you 100% stain removal in washing machines. Faster stain removal in machines new Surf Excel Matic liquid detergent with a powerful cleaning technology penetrates stains faster and removes tough stains in machines itself. It dissolves quickly in a high water level environment of washing machines, reaches stains effortlessly and leaves no residue on clothes or on machines. It is designed to produce foam as per washing machine type that ensures no clogging and choking of pipes and reduces scaling issues. The superior fragrance ensures that your clothes not only look fresh but also smell fresh. Colour care, removes tough stains in machines but retains the original colour of the fabric.']"
 Matic - Liquid Detergent,Ariel ,1 L,Rs 211.60,"['The new Ariel Matic Liquid Detergent gives tough stain removal in just 1 wash, as well as prevents your coloured clothes from fading. As a liquid detergent, it dissolves easily in water. The superior technology of Ariel is hard on stains, but soft on the colour of your clothes - making it the perfect wash solution. Specially formulated for fully automatic washing machines, 1 lt of Ariel Matic Liquid Detergent washes as much as a 1 kg powder, hence delivering excellent usage value. Ariel has a cutting-edge technology that provides brilliant stain removal for all your clothes, by tackling even tough stains like tea, coffee, chocolate, tomato, etc. The unique cap ensures 0% spillage, to give you a non-messy, truly delightful experience. Ariel Matic liquid washing detergent also has a refreshing, long-lasting fragrance that freshens up your loads. Step out into the world with confidence knowing that you have Ariel as your partner in the laundry.']"
Super Saver Pack Toilet Cleaner Original,Harpic,500ml + Bathroom Cleaner Lemon,Rs 174.66,"['Harpic Power Plus the ultimate one stop solution for all your toilet cleaning needs. A specialized All-in-one product, unlike the ordinary toilet cleaners, harpic power plus combines the benefits of tough stain remover, 99.9% germ killer, and freshener in one, making it the smartest toilet solution. The flagship, harpic original is a thick liquid formula that clings to the toilet surface to clean deeply from the rim to the u-bend. Moreover, it also disinfects your toilet and now, with the improved harpic technology, you get 10 times more yellowish stain removal, 5 times better limescale removal, resulting in sparkling clean, hygienic and fresh toilet with every use of Harpic.  This also helps fight odour and any unpleasant smell in and around the toilet. Harpic Power Plus toilet cleaner is many times better than the ordinary bleach, acid and phenyl, when it comes to cleaning, fragrance as well as germ kill. \r\n\r\n\r\nRegular use of Harpic toilet cleaner prevents the build-up of stains in the toilet bowl and keeps it visibly clean with effective removal of germs in the toilet. Harpic is available in various sizes and fragrances including: Orange and Rose. Harpics strategically bent bottleneck shape lets you pour the liquid into deep corners under the toilet rim, without letting your hands touch\n  Harpic Bathroom Cleaner is a strong bathroom disinfectant and cleaning liquid that helps remove the toughest of stains. It gives you an unbeatable cleaning on greasy soil and particulate matter and the freshest Harpic freshness for the whole bathroom. It has a thick liquid formula with powerful cleaning agents that lift and remove tough stains from almost all bathroom surfaces and kills 99.9% of germs to give you a disinfected and germ-safe bathroom. Harpic Bathroom Cleaner can be used as a tile cleaner, basin cleaner or even for floor cleaning in the bathroom area. It also gives your bathroom a pleasant fresh fragrance that is available in two variants - Lemon or floral.\r\nHarpic Bathroom Cleaner is safe to be used on most bathroom surfaces including Tiles, Taps, Tubs & Shower panels, Ceramic surfaces, Stainless steel and Granite Surfaces. Do not use it on Aluminium, Brass and Copper. Always spot check on a small, hidden area before using. Suitable for most bathroom surfaces. Do not use on: Aluminium, Brass and Copper. Always spot check on a small, hidden area before using.']"
Bathroom Cleaner- Lemon + Power Plus Disinfectant Toilet Cleaner- Original (1 L),Harpic,Combo (2 Items),Rs 352,"['Harpic Bathroom Cleaner gives you unbeatable cleaning on greasy soil and particulate matter and Harpic Freshness for the whole bathroom. Its thick liquid formula with powerful cleaning agents removes tough stains and kills 99.9% of germs. It also gives your bathroom a pleasant fresh fragrance.Harpic is Indias No.1 Toilet Cleaning Brand which is highly recommended by the Indian Medical Association. Harpic guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your toilets and bathrooms smelling fragrant with a wide variety of mesmerising aromas.| Removes 10 times more yellowish and tough stains| Strategically bent bottleneck shape helps pour the liquid into deep corners under the toilet rim.| Thick liquid which clings and cleans from rim to U-bend.| Available in three scents: Original, Orange and Rose. Available Sizes: 200ml, 500ml, 750 ml and 1L']"
Original 1 ltr + Bathroom Cleaner Lemon 500 ml,Harpic,Combo 2 Items,Rs 260.20,"['EAN Code: 1200270  Manufacturer Name & Shelf Life details : Please refer to the individual product information given above  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
Super Saver Pack Toilet Cleaner Original,Harpic,1L + Bathroom Cleaner Lemon,Rs 256.60,"['To keep your toilets clean, hygienic and fresh, all you have to do is use Harpic Toilet Cleaner Original - Power Plus once or twice a week. Its strong formula destroys 99.9% of disease-causing germs and helps you get rid of stubborn yellow stains around the toilet. The fresh and clean fragrance of the cleaner is yet another benefit. To use, you have to press the sides of the bottle cap and twist in a counter clockwise manner to open. Squeeze out the thick liquid around the toilet bowl and under the rim, and wait for the liquid to spread. Leave it on for 20 minutes, and then brush the toilet and flush. Your toilet will sparkles in no time! \r\n\r\nUse Harpic Bathroom Cleaner Lemon along with the toilet cleaner, to make your bathrooms sparkle, smell fresh and stay clean. This bathroom cleaner is thick, powerful and kills 99.9% germs. Tough stains and grime are easy to remove with this unique solution, which can be used on floors, tiled walls, and sanitary fixtures. Armed with a lemony fragrance, this cleaner will make your bathroom refreshing and inviting in seconds. For regular use, add 1.5 cap of liquid in half a bucket of water. For stubborn stains, apply the liquid undiluted, leave it on for 5 minutes and then gently scrub and finally rinse.']"
After Wash Morning Fresh Fabric Conditioner,Comfort,860 ml,Rs 208,"['Want your clothes to shine like new every day. A small step of  Comfort After Wash Fabric Conditioner 99% Antibacterial Action (Blue) 400 ml gives your clothes unbeatable shine, that detergent alone cant deliver. Even if you use the best detergents,  repeated washing can tangle cloth fibres, making them rough, dull & lifeless. Taking a small step of Comfort After Wash Fabric Conditioner nourishes the cloth fibres damaged by detergent, giving them new like shine even over repeated washing. Not only shine, our range of fabric softeners gives visible softness to your favourite clothes while also deliveRing a long-lasting freshness.\nHow to Use:\nBUCKET WASH: After washing your clothes with laundry detergent, pour half a cap of Comfort in a bucket of water, and soak your clothes for 5 mins. Remove and dry them. Dont Rinse the clothes again. \nSEMI-AUTOMATIC: Wash your clothes with detergent as usual. Pour 1 cap of comfort in machine tub in clean water duRing the last Rinse cycle. \nTOP LOAD: If your machine has a softener compartment, pour 1 cap of comfort at the start of the wash cycle. Otherwise, pour 1 cap of comfort in machine tub duRing the last Rinse cycle. \nFRONT LOAD: Pour 1 cap of comfort in the softener/conditioner compartment at the same time as you add detergent. \nAdd a small step of Comfort Anti Bacterial Action to your regular laundry routine and experience unbelievable shine, visible softness and freshness. Pick up your favourite Comfort today!']"
Rin Detergent Bar,Rin,140 g,Rs 10,"['Presenting the new Rin Bar, with the promise of whiter and brighter clothes so that you can dress to progress! As you stride forward on your journey through life, Rin Bar gives you the confidence to shine, all day, every day. Rin Bar removes the dirt from the toughest places like cuff and colour with just one stroke. It also leaves your clothes with a pleasant fragrance to keep you feeling fresh all day long. With Rin Bar by your side, let your confidence shine as bright as your clothes do!Rin Detergent Bar is extremely easy to use. Washing Instructions for Bright Clothes? Soak clothes in a bucket of water? Use Rin Bar directly on dirt areas, one stroke is enough? Use a scrubber to remove tougher dirt Rin Bar is available in convenient pack sizes of Rs. 5, Rs. 10, 250 g and 1000 g (4 packs of 250 g each). Rin Bar is here to help you achieve the all-round cleanliness your clothes need to shine bright. So what are you waiting for! Try the new Rin Bar to make clothes shine like new. Shine with your dazzling brightness for a long-lasting impression.']"
Excel Matic Top Load Detergent Powder,Surf Excel,2 kg,Rs 319,"['Presenting, Surf excel matic top load the machine specialist laundry detergent from the Surf excel matic family that gives you 100% Tough Stain Removal in Machines. Surf excel matic top load is specially designed to work in high water level environment (40 liters) of top load washing machines. Its hand rub action power penetrates clothes and removes tough stains in the washing machine itself .This means no more soaking or scrubbing and saves up the time and effort you put behind everyday laundry. Being a washing machine specialist detergent, it dissolves completely in machine and ensure its leaves no residue on your clothes or your machine. Surf excel is Indias no.1 matic detergent brand and is recommended by leading washing machine manufacturers such as Samsung, Videocon, Godrej, Panasonic, Electrolux, Siemens, Bosch, IFB & Kelvinator. Moreover, Surf excel matic is value for money as all you need is 1 scoop (60 gms) of the detergent powder for regular load of clothes, however for heavily soiled clothes we recommend 1 n half Scoop (90gms) of the detergent powder. Now, just dump your clothes in your top load washing machine without soaking or scrubbing them and get 100% Tough Stain Removal in your machine.\n\nFeatures and Benefits:\n• Tough stain removal in machine with Surf excel matic\n• Surf excel matic top load is designed to work in high water level (40 liters) of top load washing machines\n• Surf excel matic top load laundry detergent dissolves completely leaving no residue on your clothes on in the machine\n• Surf excel matic top load laundry detergent has an advanced technology that gives you hand wash like clean in machines itself\n• Surf excel matic is value for money . 1 scoop of Surf excel matic = 2 scoops of ordinary hand wash detergent\n• Surf excel matic top load laundry detergent is the no.1 matic detergent and is recommended by leading washing machine manufacturers']"
Toilet Cleaner Power Plus - Rose,Harpic,2x1 L Multi Pack,Rs 338.40,"['Harpic Power Plus the ultimate one stop solution for all your toilet cleaning needs. A specialized All-in-one product, unlike the ordinary toilet cleaners, harpic power plus combines the benefits of tough stain remover, 99.9% germ killer, and freshener in one, making it the smartest toilet solution. The flagship, harpic original is a thick liquid formula that clings to the toilet surface to clean deeply from the rim to the u-bend. Moreover, it also disinfects your toilet and now, with the improved harpic technology, you get 10 times more yellowish stain removal, 5 times better limescale removal, resulting in sparkling clean, hygienic and fresh toilet with every use of Harpic.  This also helps fight odour and any unpleasant smell in and around the toilet. Harpic Power Plus toilet cleaner is many times better than the ordinary bleach, acid and phenyl, when it comes to cleaning, fragrance as well as germ kill. \r\n\r\n\r\nRegular use of Harpic toilet cleaner prevents the build-up of stains in the toilet bowl and keeps it visibly clean with effective removal of germs in the toilet. Harpic is available in various sizes and fragrances including: Orange and Rose. Harpics strategically bent bottleneck shape lets you pour the liquid into deep corners under the toilet rim, without letting your hands touch.']"
Combo Surf Excel Matic Front Load Detergent Powder 2kg + Vim Dishwash Gel Lemon 500ml,bb Combo,Combo 2 Items,Rs 479,"['Presenting, Surf excel matic front load the machine specialist laundry detergent from the Surf excel matic family that gives you 100% Tough Stain Removal in Machines. Surf excel matic front load is specially designed to work in high water level environment (40 liters) of front load washing machines. Its hand rub action power penetrates clothes and removes tough stains in the washing machine itself .This means no more soaking or scrubbing and saves up the time and effort you put behind everyday laundry. Being a washing machine specialist detergent, it dissolves completely in machine and ensure its leaves no residue on your clothes or your machine. Surf excel is Indias no.1 matic detergent brand and is recommended by leading washing machine manufacturers such as Samsung, Videocon, Godrej, Panasonic, Electrolux, Siemens, Bosch, IFB & Kelvinator. Moreover, Surf excel matic is value for money as all you need is 1 scoop (60 gms) of the detergent powder for regular load of clothes, however for heavily soiled clothes we recommend 1 n half Scoop (90gms) of the detergent powder. Now, just dump your clothes in your front load washing machine without soaking or scrubbing them and get 100% Tough Stain Removal in your machine.\r\n\r\nFeatures and Benefits:\r\n• Tough stain removal in machine with Surf excel matic\r\n• Surf excel matic front load is designed to work in high water level (40 liters) of front load washing machines\r\n• Surf excel matic front load laundry detergent dissolves completely leaving no residue on your clothes on in the machine\r\n• Surf excel matic front load laundry detergent has an advanced technology that gives you hand wash like clean in machines itself\r\n• Surf excel matic is value for money . 1 scoop of Surf excel matic = 2 scoops of ordinary hand wash detergent\r\n• Surf excel matic front load laundry detergent is the no.1 matic detergent and is recommended by leading washing machine manufacturers']"
Floor Cleaner - Floral,Lizol,2x975 ml Multi Pack,Rs 358,"['Lizol is Indias No.1 floor cleaning brand and recommended by the Indian Medical Association.\r\nKeep your home fresh and germ-free with Lizols comprehensive 3 in 1 home-care solution. \r\nLizol Disinfectant Surface Cleaner contains a distinctive formulation that kills 99.9% germs and gives 10 times better cleaning and germ protection than standard Phenyls, keeping the whole house cleaner, shinies and germ free. The product is available in 8 different fragrances and is perfect for floors, tiles, sinks, kitchen counters and all other washable surfaces in your home. \r\nLizol disinfectant liquid can be used either directly or diluted. For light soiled areas you should clean with Lizol mixed with water, whereas, for heavy soiled areas it can be used without any dilution. Lizol takes complete care of your family by keeping your kitchen, bathroom, floor, furniture and even the pets disinfected and clean.  For instructions on cleaning different surfaces using Lizol read on.']"
Home Paper Napkins - Birthday Theme,BB Home,Yellow,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Oval Grey,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured (with oval shapes printed all over) paper napkins. The pack contains 20 napkins.Looks really cute, it is sure to increase the aesthetic of the food table.']"
Home Paper Napkins - Happy Party,BB Home,Pink,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with oval shape(printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Rangoli,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Square,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this multicoloured-square printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Toilet Bowl Deodorizer - Rose,Franck,55 g,Rs 110.40,"['Toilet Bowl Deodorizer - Rose continuously freshens and deodorizes, perfect for water saver toilets. Environmentally friendly water-based gel, easy to use, no assembly required.']"
& Care Soft Woollens Expert Care Wash Liquid Detergent,Love & Care,950 ml,Rs 240,"['Authentic wool is made of a protein called keratin which is also responsible for keeping our hair follicles healthy and nourished. Most detergents contain chemicals like enzymes which are extremely harsh on delicate woollen wear, making them weakened, misshaped, cause holes in them and also take away their natural softness.\xa0Love & Care is carefully designed with a pH neutral formula, thereby maintaining its softness and lustre. It keeps your precious woollens looking newer for much longer. The Soft Woollens variant is specially designed to be extremely mild on your soft woollen clothes. The liquid detergent is designed to be pH neutral that keep the strength of the wool intact. The No Enzymes and No Bleach formula cares for delicate fibres, prevents shrinkage of your woollens and retains new like shine. The low foaming formula also avoids over rinsing and prevents shrinkage of your woollen wear, keeps it looking new. The next time you flaunt your beautiful woollen sweater, remember to care for it as well with a gentle hand wash of Love & Care.\xa0Love & Care range is recommended by India’s leading fashion designer Manish Malhotra who is an expert in fabrics and fashion. Love & Care is a brand of Hindustan Unilever Limited.']"
Home Paper Napkins - Pumpkin,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this ""pumpkin"" printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Toilet Bowl Deodorizer - Lavender,Franck,55 g,Rs 110.40,"['Toilet Bowl Deodorizer - Lavender continuously freshens and deodorizes, perfect for water saver toilets. Environmentally friendly water-based gel, easy to use, no assembly required.']"
Home Paper Napkins - Sailboat,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this ""small boat"" printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Home Paper Napkins - Butterfly,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this black butterfly printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Air Freshener In Stand - Assorted Fragrance,Franck,60 g (Pack of 4),Rs 191.20,['Air Freshener In Stand - Assorted Fragrance has a long-lasting fragrance. It is easy and convenient to use and no assembly required. It continuously freshens and deodorizes the environment.']
Floating Candles - BB1256,DP,White,Rs 129,['Enhance the overall vibe of the room as you decorate the room with these white floating candles. These are constructed using wax and wick. Light them up as you place them on the water and see the beautiful transformation taking all over. It is a set of 12.']
Toilet Cleaner Cube Block - Twin Colour,Franck,Assorted,Rs 102.40,['Toilet Cleaner & Freshener Cube Block is the ideal product for your toilet hygiene. It deeply cleanses and keeps your toilet fresh. It is easy to use and can be clipped to your toilet bowl. Get a clean and tidy wash with every flush.']
Air Freshener In Stand - Berry,Franck,200 g,Rs 159.20,['Air Freshener In Stand - Berry has a long-lasting fragrance. It is easy and convenient to use and no assembly required. It continuously freshens and deodorizes the environment.']
Fridge Fresh,Franck,150 g,Rs 159.20,"['This Fridge Fresh is a non-toxic and environmentally friendly, the gel-based product absorbs and neutralizes strong odour, prevents cross-contamination of food flavours and unpleasant smell.']"
Home Paper Napkins - Skull,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Home Paper Napkins - Union Jack,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this ""union jack"" printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Air Freshener In Stand - Vanilla,Franck,200 g,Rs 159.20,['Air Freshener In Stand - Vanilla has a long-lasting fragrance. It is easy and convenient to use and no assembly required. It continuously freshens and deodorizes the environment.']
Home Paper Napkins - Bonbons,BB Home,20 pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with this ""bonbons"" printed paper napkins. The pack contains 20 napkins.Looks really pleasing, it is sure to increase the aesthetic of the food table.']"
Air Freshener In Stand - Lemon,Franck,200 g,Rs 159.20,['Air Freshner In Stand - Lemon has a long-lasting fragrance. It is easy and convenient to use and no assembly required. It continuously freshens and deodorizes the environment.']
Home Paper Napkins - Bird,BB Home,20 Pulls,Rs 39.50,"['Add fun to your celebration or your regular lunch/dinner, with, grey coloured with an oval shape (printed all over), paper napkins. This will help to keep your hands clean, dry and free from dirt. The pack contains 20 napkins.']"
Oil - Deepa light,Safal,500 ml Pouch,Rs 56,"['For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com']"
Dishwash Liquid - Lemon,Vim,Refill Pack,Rs 99,"['Vim is a quality product from Hindustan Unilever Limited. Launched in 1993, Vim is the original hand dishwashing brand which created the whole category. Vim continues to lead the market and is the biggest player in the category. Vim was the first brand to introduce dishwasher gel in India and has been the leader in the segment since introduction with 7 out of 10 gel dishwasher consumers using Vim Gel. \r\nVim Gel, with the power of 100 lemons, gives you complete cleaning without leaving any residue, unlike Dishwash Bars. It is also great value for money with one spoon of Vim Gel being enough to clean a full sink of dirty utensils. Its superior fragrance leaves your utensils smelling fresh, while its pH neutral formula is gentle on your hands. It also keeps your expensive utensils like non-stick cookware looking new for longer as it cleans without scratching the surface and is recommended by Prestige and Nirlep for their range of non-stick cookware. \r\nFor cooking vessels, add a drop of Vim gel directly on the scrubber and wash to get rid of tough stains. For other utensils, tiffins and dishes, take a spoonful of Vim, mix it in a bowl of water use the mixture to wash. So go ahead and enjoy the Vim Gel experience.']"
Disinfectant Cleaner for Home - Lime Fresh,Dettol,500 ml,Rs 175,"['Dettol is one of the worlds most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their disinfectant hygiene liquid protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitising formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Multipurpose Product. Useful for personal and home hygiene.Dermatologically tested as well as safe on skin.Recommended by Indian Medical Association.']"
Lite Matchbox - Big,Home Lite,1 pc,Rs 10,['Homelite Matchbox Big is specialized in providing safety wax match box that are of greater quality. The sticks of this match box burns with one strike with no any sparkle. It is one of the most main things in the family. Counting the number of times matches are used would be a waste of breath. This are additional long match sticks lasts longer that allow less loss of match sticks as they last longer.']
