Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Signature Dry Fruit - Plum,Fresho Signature,Dehydrated,Rs 32.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Dry Fruit - Strawberry,Fresho Signature,Dehydrated,Rs 47.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Amla Chatpata Dry Fruit - Dehydrated,Fresho Signature,50 g,Rs 32.50,['Amla is known to have several health benefits. Our range of amla candies are processed using sulphurless sugar and have a rich flavour. These are hygienically processed and packed.']
Signature Dry Fruit - Apricot,Fresho Signature,Dehydrated,Rs 42.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Just Berries - Dehydrated,Fresho Signature,50 g,Rs 62.50,"['Fresho! Dehydrated candied fruits are ripened fruit slices that have been dried, leaving behind a dense punch of fruit that is rich in energy. Our range of candied fruits are rich in natural flavour and colour, making it a healthy snack to munch on. They are also a delightful addition to cakes & cookies and can be used as a garnish for desserts.']"
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,250 ml,Rs 229,['GoodDiet Organic Cold Pressed Virgin Coconut Oil is made from fresh milk extracted from Organic coconuts. It is ideal for healthy and flavourful cooking and also works wonder for skin and hair too.']
Chia Seeds - Black,GoodDiet,150 g,Rs 149,"['Chia seeds are nutrient-packed, light, low on calories, and delicious. These seeds are soaked and then used as an ingredient for all your snacks- from sandwiches to salads and can be made into desserts themselves. Make a casual snack or a gourmet treat with Bb GoodDiets Black Chia Seeds. they are an instant shortcut to turning any meal into a fibrous, protein-filled healthy boost.']"
Pumpkin Seeds,REGENCY,100 g,Rs 51,"['Buy top quality grade aaa pumpkin seed kernels at Regency spices. These pumpkin seeds are raw, unsalted, and perfect for confectionery uses. You can use for topping soups, adding to salads, bread and cereal. This is a product of Regency spices, founded in 1951 and the brand name Regency characterises the tradition of quality that is followed by the company. Regency group has a global network spread over 30 countries and gives priority to the outstanding quality of dry fruits and spices.']"
Coconut Milk - UHT Classic,Kara,Imported,Rs 70,"['UHT Natural Coconut Millk, Classic, No Cholesterol, No Trans Fat, No Preservatives, No Colouring, No flavouring.']"
 Coconut Oil - 100% Pure,Parachute ,300 ml,Rs 122,"['100% Pure Coconut Oil is made from the best hand-picked coconuts available in India. It is made in state of the art manufacturing facilities with a unique process to retain the beautiful aroma of pure coconut oil. It is double filtered to ensure 100% purity. No preservatives or additives are used. The freshness of the coconut oil is retained for a long time so that the aroma and the effectiveness of the coconut oil can be experienced in every use.  Parachute a market leader in its category and one of our oldest brands, Parachute Coconut Oil today stands for its purity and quality. Over the years, the brand has seen a lot of innovations in packaging, sizing, and tamper-proofing. Parachute enjoys enormous loyalty in the urban, semi-urban and rural market.']"
Olive Oil - Extra Light,BORGES,2 L Bottle,Rs 1148.94,"['Borges Light Flavour Olive Oil has a very soft taste allowing the flavours of other ingredients to come during. It is perfect for frying and baking, and respected by cooks who desire the healthy benefits of olive oil but not a different olive taste.']"
Multigrains Atta,Aashirvaad,5 kg Pouch,Rs 294.50,"['The Aashirvaad multigrain atta is an amazing combination of six natural grains which provide wholesome nutrition to the body. The rotis and chapattis made from multigrain atta are not only tasty, but extremely nutritious as well.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Popular Walnut/Akhrot - Kernels,bb Popular,100 g Pouch,Rs 170,"['The BB popular walnut kernels or akharot-tukda is one of the choicest and healthiest forms of nuts you can consume. Compared to their shell or full forms, these are more economical but do not compromise on quality. These kernels are packed with hygiene to ensure freshness and nutrients. They are just more broken than whole.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Deseeded Tamarind/Imli,bb Royal,500 g,Rs 120,"['The deliciously tangy and sweet taste of tamarind makes it one of the most popular ingredients in the Indian kitchen, especially in South Asia. The tamarind is widely used in flavouring the dishes across India. BB Royal Imli is sourced from the best plantations around the country and packed in a proper manner to retain the aroma and freshness of the condiment spice.\xa0Known for its tart and sour taste, tamarind provides multiple health benefits and is quite delicious too. Refrigeration is the best way to preserve the freshness of tamarind.']"
Popular Channa - Brown,bb Popular,1 kg Pouch,Rs 80,"['Channa brown gram or Bengal gram is a deep brown coloured bean that is like to kabuli channa, but lesser in size with a bland skin and mild-tasting bean. It is high in dietary fiber and is one of the majority protein-rich beans there is. It is generally is utilized in curries and used to create besan flour. It is consumed boiled, fried and sprouted.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Healthy & Tasty - Kachi Ghani Mustard Oil,Emami,1 L Bottle,Rs 125,"['Emami Healthy & Tasty Kachchi Ghani Mustard Oil is manufactured from Select Best Quality Seeds by First Press Technology for highest purity and retention of natural pungency. This oil will reduce the risk of cancer, improves blood circulation, and invigorates digestion.']"
Powder - Green Coriander,Everest,200 g Pouch,Rs 56,['Everest Coriander Powder is vastly used in Indian cuisine. This powder is very much desirable and it also acts as a thickening cause. It presents a humid and gentle flavor to curry dishes and acts as a thickener for gravies.']
Royal Rajma - Kashmiri,bb Royal,500 g Pouch,Rs 65,"['Kashmiri rajma are dark red kidney beans which are known for their rich red color even after being cooked. These are an outstanding supply of folate, manganese and dietary fiber. It is a fine supply of protein, phosphorus, copper, thiamine (vitamin B1), iron, potassium and magnesium. These are low in fat & loaded with nutrients.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Avalakki - Medium,bb Royal,1 kg,Rs 75,"[""Avalakki, also known as compressed rice or beaten rice, as the name recommends are flakes completed by flattening dehisced rice. These are rigid, bland-tasting, white grains that make softer and tend to swell up to twice their size when soaked in water. Avalakki considered strong because it doesn't include any cholesterol and saturated fat. With less sodium content, compressed rice is a strong choice of calorie. It is normally used for making breakfast dishes, which is always a strong choice. Avalakki is usually soaked in water as they soften and can be inspired with milk and sugar or cooked to create poha, desserts, upma. It can also be fried to create delicious snacks.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/""]"
Royal Cooking Soda,bb Royal,100 g,Rs 37,"['Cooking Soda is a general ingredient in many food recipes and found in almost every house. It is sodium bicarbonate, which is an antacid. Baking soda contains been broadly used as a household cleaner and a health and beauty product for an amount of years. The soda works as a base to neutralize the irritating stomach acids. This treatment works very rapidly, usually dropping discomfort in a matter of minutes.']"
Royal Rajma - Red,bb Royal,500 g Pouch,Rs 80,"['The BB Royal red kidney beans or rajma is definitely fit for a kingly meal. High on taste and packed with protein, BB Royal red kidney beans are selected from the finest growers. It is then air packed in a way that it provides optimal freshness when opened.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Pure Ghee,Nandini,500 ml Bottle,Rs 255,"[""EAN Code: 890603670939  Manufactured & Marketed by: Karnataka Co-Operative Milk Producer'S Federation Limited  Country of origin: India  Best before 06-07-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com""]"
Royal Cashew/Kaju - Whole,bb Royal,200 g,Rs 250,"['Cashew nuts are seeds of the fruit of the cashew tree. It is white, soft and meaty. It hardens and changes to a darker white once roasted, and has a rich flavour making it the most flavoursome nut. These are rich in monounsaturated fatty acid and minerals such as iron, potassium, phosphorous, copper, zinc and selenium.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Peas/Matar - Green,bb Royal,200 g Pouch,Rs 34,"['Green peas are pale green coloured, rounded, mildly sweet tasting, mature legumes that have most of their moisture removed. They are low in calories and contain negligible amounts of sodium, fat and cholesterol. Vitamins A, C, K and B6 are present in plenty.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Signature Dry Fruit - Plum,Fresho Signature,Dehydrated,Rs 32.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Dry Fruit - Strawberry,Fresho Signature,Dehydrated,Rs 47.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Amla Chatpata Dry Fruit - Dehydrated,Fresho Signature,50 g,Rs 32.50,['Amla is known to have several health benefits. Our range of amla candies are processed using sulphurless sugar and have a rich flavour. These are hygienically processed and packed.']
Signature Dry Fruit - Apricot,Fresho Signature,Dehydrated,Rs 42.50,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,250 ml,Rs 229,['GoodDiet Organic Cold Pressed Virgin Coconut Oil is made from fresh milk extracted from Organic coconuts. It is ideal for healthy and flavourful cooking and also works wonder for skin and hair too.']
Chia Seeds - Black,GoodDiet,150 g,Rs 149,"['Chia seeds are nutrient-packed, light, low on calories, and delicious. These seeds are soaked and then used as an ingredient for all your snacks- from sandwiches to salads and can be made into desserts themselves. Make a casual snack or a gourmet treat with Bb GoodDiets Black Chia Seeds. they are an instant shortcut to turning any meal into a fibrous, protein-filled healthy boost.']"
Pumpkin Seeds,REGENCY,100 g,Rs 51,"['Buy top quality grade aaa pumpkin seed kernels at Regency spices. These pumpkin seeds are raw, unsalted, and perfect for confectionery uses. You can use for topping soups, adding to salads, bread and cereal. This is a product of Regency spices, founded in 1951 and the brand name Regency characterises the tradition of quality that is followed by the company. Regency group has a global network spread over 30 countries and gives priority to the outstanding quality of dry fruits and spices.']"
Signature Just Berries - Dehydrated,Fresho Signature,50 g,Rs 62.50,"['Fresho! Dehydrated candied fruits are ripened fruit slices that have been dried, leaving behind a dense punch of fruit that is rich in energy. Our range of candied fruits are rich in natural flavour and colour, making it a healthy snack to munch on. They are also a delightful addition to cakes & cookies and can be used as a garnish for desserts.']"
 Coconut Oil - 100% Pure,Parachute ,600 ml,Rs 250,"['100% Pure Coconut Oil is made from the best hand-picked coconuts available in India. It is made in state of the art manufacturing facilities with a unique process to retain the beautiful aroma of pure coconut oil. It is double filtered to ensure 100% purity. No preservatives or additives are used. The freshness of the coconut oil is retained for a long time so that the aroma and the effectiveness of the coconut oil can be experienced in every use.  Parachute a market leader in its category and one of our oldest brands, Parachute Coconut Oil today stands for its purity and quality. Over the years, the brand has seen a lot of innovations in packaging, sizing, and tamper-proofing. Parachute enjoys enormous loyalty in the urban, semi-urban and rural market.']"
Coconut Milk - UHT Classic,Kara,Imported,Rs 70,"['UHT Natural Coconut Millk, Classic, No Cholesterol, No Trans Fat, No Preservatives, No Colouring, No flavouring.']"
Olive Oil - Extra Light,BORGES,2 L Bottle,Rs 1148.94,"['Borges Light Flavour Olive Oil has a very soft taste allowing the flavours of other ingredients to come during. It is perfect for frying and baking, and respected by cooks who desire the healthy benefits of olive oil but not a different olive taste.']"
Multigrains Atta,Aashirvaad,5 kg Pouch,Rs 294.50,"['The Aashirvaad multigrain atta is an amazing combination of six natural grains which provide wholesome nutrition to the body. The rotis and chapattis made from multigrain atta are not only tasty, but extremely nutritious as well.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Popular Walnut/Akhrot - Kernels,bb Popular,100 g Pouch,Rs 170,"['The BB popular walnut kernels or akharot-tukda is one of the choicest and healthiest forms of nuts you can consume. Compared to their shell or full forms, these are more economical but do not compromise on quality. These kernels are packed with hygiene to ensure freshness and nutrients. They are just more broken than whole.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Popular Channa - Brown,bb Popular,500 g Pouch,Rs 41,['Brown Chana is very high in protein and gives a food meal. It has a low glycemic index and is a good protein selection for people with Diabetes. Brown Chana is a difference of the commonly found chickpea but it is dark brown in color and lesser in size.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Healthy & Tasty - Kachi Ghani Mustard Oil,Emami,1 L Bottle,Rs 125,"['Emami Healthy & Tasty Kachchi Ghani Mustard Oil is manufactured from Select Best Quality Seeds by First Press Technology for highest purity and retention of natural pungency. This oil will reduce the risk of cancer, improves blood circulation, and invigorates digestion.']"
Powder - Green Coriander,Everest,200 g Pouch,Rs 56,['Everest Coriander Powder is vastly used in Indian cuisine. This powder is very much desirable and it also acts as a thickening cause. It presents a humid and gentle flavor to curry dishes and acts as a thickener for gravies.']
Royal Rajma - Kashmiri,bb Royal,500 g Pouch,Rs 65,"['Kashmiri rajma are dark red kidney beans which are known for their rich red color even after being cooked. These are an outstanding supply of folate, manganese and dietary fiber. It is a fine supply of protein, phosphorus, copper, thiamine (vitamin B1), iron, potassium and magnesium. These are low in fat & loaded with nutrients.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Avalakki - Medium,bb Royal,1 kg,Rs 75,"[""Avalakki, also known as compressed rice or beaten rice, as the name recommends are flakes completed by flattening dehisced rice. These are rigid, bland-tasting, white grains that make softer and tend to swell up to twice their size when soaked in water. Avalakki considered strong because it doesn't include any cholesterol and saturated fat. With less sodium content, compressed rice is a strong choice of calorie. It is normally used for making breakfast dishes, which is always a strong choice. Avalakki is usually soaked in water as they soften and can be inspired with milk and sugar or cooked to create poha, desserts, upma. It can also be fried to create delicious snacks.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/""]"
Royal Cooking Soda,bb Royal,50 g,Rs 19,['Baking soda is a white powder with crystalline grains which is used as a leavening agent. Its main reason is to break proteins and neutralize acids. Thus baking soda helps in leavening and tenderising.']
Pure Ghee,Nandini,500 ml Bottle,Rs 255,"[""EAN Code: 890603670939  Manufactured & Marketed by: Karnataka Co-Operative Milk Producer'S Federation Limited  Country of origin: India  Best before 06-07-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com""]"
Pure Ghee,Nandini,500 ml Bottle,Rs 255,"[""EAN Code: 890603670939  Manufactured & Marketed by: Karnataka Co-Operative Milk Producer'S Federation Limited  Country of origin: India  Best before 06-07-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com""]"
Royal Cashew/Kaju - Whole,bb Royal,200 g,Rs 250,"['Cashew nuts are seeds of the fruit of the cashew tree. It is white, soft and meaty. It hardens and changes to a darker white once roasted, and has a rich flavour making it the most flavoursome nut. These are rich in monounsaturated fatty acid and minerals such as iron, potassium, phosphorous, copper, zinc and selenium.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Nature Organic Kala Channa,Pro Nature,500 g Pouch,Rs 88,"['Pro Nature Organic Kala Channa guarantees you pesticides free and genetically modified components in food. These are wholesome vegetarian stuffs and thus recognized for being staple food in several countries. Chana is a supply of nutrients, rich in dietary fiber, proteins and complex carbohydrates with a mass of vitamins and minerals. It is small in fat with zero cholesterol and because it is a plant food, it has potentially health-beneficial phytochemicals. There are different ways to take the flavor of Organic Kala Channa by preparing them in certain gravies and curries. These are even good for making sprout which again shows to be the advantageous for strength issues.']"
Puttu Podi,Nirapara,1 kg Pouch,Rs 95.95,"['Puttu is the favourite breakfast of kids and youngsters in Kerala. Puttu is also famous in Tamil Nadu. Basically, puttu is steamed cylinders of ground rice layered with grated coconut. The rice powder used for Puttu is different from all other varieties of rice batter which is used for traditional South Indian breakfast because of its coarse nature and drier texture.\xa0Nirapara Puttu Powder is an ideal mix or pure rice, coarse ground to make puttu tasty. Steam passes through the thick cylinder due to the coarse nature of the ground rice and multiple layers of grated coconut. This also provides its own aroma and taste and tops up the sweetness.']"
 Basmati Rice - Pulav,Daawat ,1 kg Pouch,Rs 119,"['A dish of mysterious, ancient origins that has found its way all over the world, \xa0authentic Pulav is characterized by the slender nature of its lustrous grains. Daawat Pulav Basmati Rice is apt for anything from simple Peas Pulav to exotic, Persian recipes.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Popular Khus Khus/Posta Dana,bb Popular,100 g,Rs 154,['Khus Khus is a herb that is used to treat various health conditions. The granular round grains are used for cooking. It is one of the popular ingredients that is used to make several delicious Indian dishes.']
 Refined Oil - Rice Bran (Natural Oryzanol & Vitamin E),Dhara ,1 L Pouch,Rs 118,"['Dhara refined rice bran oil is high in Vitamin E and mono-unsaturated fatty acids. Food fried in this oil supposedly absorbs less oil ensuring lower calorie intake. It has reasonably balanced fat composition (MUFA, PUFA and SFA) apart from the presence of Oryzanol.']"
Royal Organic - Cloves,bb Royal,50 g,Rs 99,"['Cloves are the aromatic flower buds of a tree in the family Myrtaceae, Syzygium aromaticum. They are native to the Maluku Islands in Indonesia, and are commonly used as a spice. Cloves are commercially harvested primarily in Bangladesh, Indonesia, India, Madagascar, Zanzibar, Pakistan, Sri Lanka, and Tanzania.']"
Dates - Deseeded,Lion,200 g Pouch,Rs 52,"['• With a view to making the consuming of dates one step easier, Lion Dates Impex Ltd launched Deseeded Dates. Enjoy the juicy taste of Zahidi dates, with the same amount of nutrition and health benefits as the seeded ones, but a lot more consumer friendly.• These dates are vacuum packed to retain the original freshness until the pack is opened, thereby increasing the longevity of the product.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Misri / Sugar Diamond,bb Royal,200 g,Rs 29,"['Misri tables are known for its sweet taste and unique features. The product is natural, pure and chemical free with no impurities. It is considered to as healing sugar and contains natural goodness of vitamins and minerals present in sugarcane extract which hygienically packed.']"
Cornflour,Weikfield,100 g Carton,Rs 27,"['Weikfield Pure Cornflour gives you the nutritious honesty of pure flour completed only from the choicest corn. It is ideal for puddings and cakes, creamy desserts, cream-style soups with shark-fin, soft sauces and gravies, and fried foods.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Popular Tamarind/Imli - Seedless,bb Popular,500 g,Rs 114,"['Tamarind is used in a number of Indian and Asian dishes to give food a tangy flavour. It is also believed to ease stomach discomfort and aids digestion. Tamarind has antioxidant and anti-inflammatory properties and helps protect against heart diseases, cancer, diabetes, etc.']"
Royal Peas/Matar - Green,bb Royal,200 g Pouch,Rs 34,"['Green peas are pale green coloured, rounded, mildly sweet tasting, mature legumes that have most of their moisture removed. They are low in calories and contain negligible amounts of sodium, fat and cholesterol. Vitamins A, C, K and B6 are present in plenty.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Masoor - Black,bb Royal,Whole/Sabut,Rs 59,"['Masoor Whole Black is one of the most normally used lentils in India. It has high levels of proteins, including the important amino acids isoleucine and lysine, which are a necessary supply of inexpensive protein. It is also rich in Folate, iron, potassium, vitamin B1, and other minerals, all with nearly no fat.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Plain Pista - Kernel,bb Royal,100 g Pouch,Rs 299,"['Pistachios are tiny and delicious nuts enclosed in shells. These are an outstanding and rich tasting nut. It as they are sometimes called are well-liked because of their little size, green colour and simple to open shells.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Svasti Cow Ghee,Aashirvaad Svasti,200 ml Jar,Rs 124.20,['Aashirvaad Svasti Cow Ghee is excellent for Cooking and also stir-frying.  It tastes very natural and good quality.']
Royal Raisins/Kishmish - Black,bb Royal,Seedless,Rs 117,"['Black Raisin, the most well-liked variety of dried grape, is generally identified for its sugary taste and juicy flavour. Sweet, delicious and tasty, raisins are a great snack just as they are or can add zest to almost any preferred recipe. The natural sugars of raisins are a great supply of energy and come packaged together with fibre and other nutrients.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Hing-Asafoetida Powder - Yellow,Everest,50 g Jar,Rs 70,"['An amber colored resin extracted from the root or stem of a perennial plant, Hing plays many roles in many cultures. Scientifically called Ferula Assafoetida, Hing has been used as widely as in ancient Persia, Greece, Africa and India. From being used in black magic or warding away the evil eye to soothing stomach ailments, this spice has significant contribution to cultures around the world. But in cuisines, its pungent and strong aroma is put to good use as a replacement for onion and garlic. It gives off a smooth and robust flavor when released in hot oil. Today it is more commonly available in compounded forms']"
Sampann Besan - 100% Chana Dal,Tata Sampann,1 kg,Rs 99,"['Every Grain Is 100-Per Cent Laser-Sorted And Graded To Ensure That Consumers Get No Impurities, Damaged Or Weevilled Grains. Indulge in the true flavours of nature with the all-natural Tata I Shakti dal. The range of Tata pulses come with a promise of superior quality and genuine flavours. Tata I Shakti pulses are cultivated in Indian farms and are grown in completely natural conditions to bring to you the purest form of health and nutrition.\r\nThe Tata channa dal is free from any added chemicals, colour or any other foreign element. The unpolished I Shakti dal is not exposed to the harmful marble powder, oil polish or animal skin touch that are the base polishing elements found in polished pulses. Tata Shakti dal is power packed with nutritional essentials like protein, dietary fibre and carbohydrates. Buy Tata channa dal and take a step ahead towards a healthier lifestyle.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Harvest Sona Masuri Raw Rice - 12 Months,Safe Harvest,Pesticide Free,Rs 368.94,['Our Sona Masoori is grown in the soils of North Karnataka irrigated from the waters of the Krishna and Tungabhadra rivers.  This paddy is aged for 12 months to allow the grain attain its best consistency when cooked while retaining a fluffy texture as is a great short grain variety for pressure cooking and boiling for both Indian and Oriental dishes. All Safe Harvest products are cultivated completely devoid of synthetic chemical pesticides.']
Royal Jaggery - Cubes,bb Royal,400 g,Rs 50,"['The benefits of jaggery include its ability to cleanse your body, act as a digestive agent, sweeten your food ina healthy manner, and provide good amounts of minerals.']"
Popular Cardamom/Elaichi - Green,bb Popular,20 g,Rs 140,['Cardamom is considered one of the most valuable spices in the world due to its rich aroma and therapeutic properties. It adds a rich flavour and aroma to the dishes. I is widely used in India.']
Royal Turmeric/Haldi - Powder,bb Royal,100 g,Rs 30,"['Turmeric has a peppery, warm and bitter flavour and a mild fragrance slightly reminiscent of orange and ginger, and while it is the best to know as one of the ingredients used to make curry. Add this spice to anything, besides sweets, for a new flavour and a ton of health benefits.\xa0You can use turmeric to add some zest to cooked vegetables, eggs, and meat dishes. You can also add it to boiling water you are using to make pasta, rice, soups, and more. Turmeric comes from the root of the Curcuma Longa plant and has a tough brown skin and a deep orange flesh.\xa0Turmeric has long been used as a powerful anti-inflammatory in both the Chinese and Indian systems of medicine. Turmeric was traditionally called Indian saffron because of its deep yellow-orange colour and has been used throughout history as a condiment, healing remedy and textile dye.']"
Royal Kalonji,bb Royal,100 g,Rs 34,"['Kalonji seeds are much related in size to a sesame seed; they are black in colour and have a very aromatic sturdy odour. Used mostly in bread recipes and savoury dishes; kalonji has a very unique smell and flavour. Although awfully yummy, kalonji seeds are not just superior for flavouring your favourite recipes, kalonji seeds have wonderful healthiness benefits too.']"
Royal Coconut - Dessicated,bb Royal,200 g,Rs 75,"['Desiccated coconut is crunchy, snow white in colour and contains a sweet pleasant and fresh savour of the nut. It is prepared from hygienic coconuts which are harvested at just the correct time to ensure the best taste.\xa0The coconut is then dried to the wonderful moisture content to ensure long shelf life, finest taste and mouthfeel. Desiccated coconut is just coconut meat that has been grated and dried. It includes no cholesterol or trans fats while being wealthy in a number of necessary nutrients, including dietary fibre, copper, manganese and selenium. It also suggests a nutritional value that carries tissue health.']"
Sampann Masoor Dal,Tata Sampann,1 kg,Rs 104.64,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Harvest Jaggery Powder - Pesticide Free,Safe Harvest,500 g,Rs 46.90,"['Safe Harvest Jaggery Powder is made in the traditional way from molasses from cane juice, which is slow cooked to deliver a rich, nutrient dense goodness all the way from Uttarakhand to you. With minimal processing and no bleaching, it is packed with beneficial vitamins and minerals like Iron, Calcium, Potassium and Zinc important for bone density, immunity boosting and reproductive health.  Available in versatile powdered form, it can be used in a wide variety of sweet preparations as a healthy substitute to white sugar.  Transfer to a clean airtight container after opening the packet to avoid lumps.  All Safe Harvest products are cultivated completely devoid of synthetic chemical pesticides.']"
Powder - Kutilal Red Chilli,Everest,100 g Pouch,Rs 34,"['Everest Kutilal Red Chilli Powder is a coarse-ground red chili powder of the premium quality, distinguished by their mild pungency and bright red colour. It is a heating spice and comes in a broad variety of sizes, colours, shapes and degrees of pungency.']"
Masala - Chhole,Everest,50 g Carton,Rs 33,['Everest Chole masala refers to the mix of select spices which are offered in packaged form for use in preparation of chick peas or kabuli chana. It is used in a very trendy punjabi dish prepared of chick peas Garbanzo beans to be had with nan or batura.']
Powder - Lal Mirch,Mdh,100 g Pouch,Rs 32,"['Grasp the fresh, fine grade MDH Lal Mirch Powder to increase up the pungency of your culinary preparations that you frequently consume. Let the flavor go high with the culinary preparations you create with it. MDH Lal Mirch Powder is also utilized as a colour and flavor enhancer in the Indian Cuisines.']"
Royal Urad - Black,bb Royal,Split/Chilka,Rs 79,"['Urad dal is the most valued pulse in India because of it rich dietary value. Urad dal is trendy amongst vegetarians as it acts like a rich protein source. It is widely utilized in different cooking preparations such as papad, dosa and vada.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
